id,tipo,ambiente,area_m2,configuracao,acabamento,descricao,origem
363,Casa,Pintura interna,80.0,2Q+1B,Popular,"Pintura casa simples: paredes e tetos internos, preparo básico e acabamento",base
364,Casa,Pintura interna,112.0,2Q+1B,Popular,"Pintura casa simples: paredes e tetos internos, preparo básico e acabamento",expandido
365,Apto,Troca de pisos,40.0,2Q+1B,Popular,"Piso sobreposto: laminado ou vinílico clicado sobre piso existente (se nivelado), rodapé e perfis de transição",base
366,Apto,Troca de pisos,56.0,2Q+1B,Popular,"Piso sobreposto: laminado ou vinílico clicado sobre piso existente (se nivelado), rodapé e perfis de transição",expandido
367,Apto,Troca de pisos,30,2Q+1B,Popular,"Piso sobreposto: laminado ou vinílico clicado sobre piso existente (se nivelado), rodapé e perfis de transição",expandido
368,Apto,Troca de pisos,77.0,3Q+2B,Médio,"Piso com demolição: retirada do piso antigo, regularização/contrapiso, assentamento de porcelanato 60x60, rejunte e rodapé",expandido
369,Apto,Troca de pisos,38.0,3Q+2B,Médio,"Piso com demolição: retirada do piso antigo, regularização/contrapiso, assentamento de porcelanato 60x60, rejunte e rodapé",expandido
370,Apto,Troca de pisos,55.0,3Q+2B,Médio,"Piso com demolição: retirada do piso antigo, regularização/contrapiso, assentamento de porcelanato 60x60, rejunte e rodapé",base
371,Apto,Troca de pisos,49.0,3Q+2B,Luxo,"Piso porcelanato grande formato: demolição, nivelamento, porcelanato 1,20x2,40m com paginação, rejunte mínimo e rodapé embutido",expandido
372,Apto,Troca de pisos,98.0,3Q+2B,Luxo,"Piso porcelanato grande formato: demolição, nivelamento, porcelanato 1,20x2,40m com paginação, rejunte mínimo e rodapé embutido",expandido
373,Apto,Troca de pisos,70.0,3Q+2B,Luxo,"Piso porcelanato grande formato: demolição, nivelamento, porcelanato 1,20x2,40m com paginação, rejunte mínimo e rodapé embutido",base
374,Casa,Troca de pisos,140.0,2Q+1B,Popular,"Piso cerâmico padrão: demolição, contrapiso, cerâmica 45x45, rejunte e rodapés simples",expandido
375,Casa,Troca de pisos,100.0,2Q+1B,Popular,"Piso cerâmico padrão: demolição, contrapiso, cerâmica 45x45, rejunte e rodapés simples",base
376,Casa,Troca de pisos,70.0,2Q+1B,Popular,"Piso cerâmico padrão: demolição, contrapiso, cerâmica 45x45, rejunte e rodapés simples",expandido
377,Casa,Troca de pisos,200,3Q+2B,Médio,"Piso porcelanato casa: demolição, contrapiso, porcelanato 60x60 ou 80x80, rejunte, soleiras e rodapés",expandido
378,Casa,Troca de pisos,105.0,3Q+2B,Médio,"Piso porcelanato casa: demolição, contrapiso, porcelanato 60x60 ou 80x80, rejunte, soleiras e rodapés",expandido
379,Casa,Troca de pisos,150.0,3Q+2B,Médio,"Piso porcelanato casa: demolição, contrapiso, porcelanato 60x60 ou 80x80, rejunte, soleiras e rodapés",base
380,Casa,Troca de pisos,200.0,4Q+3B,Luxo,"Piso madeira maciça ou engenheirada: preparação de base, instalação flutuante ou colada, acabamento e manutenção",base
381,Casa,Troca de pisos,140.0,4Q+3B,Luxo,"Piso madeira maciça ou engenheirada: preparação de base, instalação flutuante ou colada, acabamento e manutenção",expandido
382,Apto,Forro de gesso,49.0,2Q+1B,Popular,"Forro simples: rebaixo em gesso acartonado, tabicas, pontos de iluminação e pintura",expandido
383,Apto,Forro de gesso,35.0,2Q+1B,Popular,"Forro simples: rebaixo em gesso acartonado, tabicas, pontos de iluminação e pintura",base
384,Apto,Forro de gesso,30,2Q+1B,Popular,"Forro simples: rebaixo em gesso acartonado, tabicas, pontos de iluminação e pintura",expandido
385,Apto,Forro de gesso,50.0,3Q+2B,Médio,"Forro com iluminação: gesso acartonado com rasgos para LED, sancas, cortineiros e pintura",base
386,Apto,Forro de gesso,35.0,3Q+2B,Médio,"Forro com iluminação: gesso acartonado com rasgos para LED, sancas, cortineiros e pintura",expandido
387,Apto,Forro de gesso,70.0,3Q+2B,Médio,"Forro com iluminação: gesso acartonado com rasgos para LED, sancas, cortineiros e pintura",expandido
388,Apto,Forro de gesso,49.0,3Q+2B,Luxo,"Forro decorativo: molduras clássicas ou design contemporâneo, iluminação em múltiplas camadas, cortineiros motorizados e acabamento premium",expandido
389,Apto,Forro de gesso,98.0,3Q+2B,Luxo,"Forro decorativo: molduras clássicas ou design contemporâneo, iluminação em múltiplas camadas, cortineiros motorizados e acabamento premium",expandido
390,Apto,Forro de gesso,70.0,3Q+2B,Luxo,"Forro decorativo: molduras clássicas ou design contemporâneo, iluminação em múltiplas camadas, cortineiros motorizados e acabamento premium",base
391,Casa,Forro de gesso,140.0,3Q+2B,Médio,"Forro áreas sociais: gesso acartonado em sala/cozinha, iluminação embutida, sancas e tabicas",expandido
392,Casa,Forro de gesso,100.0,3Q+2B,Médio,"Forro áreas sociais: gesso acartonado em sala/cozinha, iluminação embutida, sancas e tabicas",base
393,Casa,Forro de gesso,70.0,3Q+2B,Médio,"Forro áreas sociais: gesso acartonado em sala/cozinha, iluminação embutida, sancas e tabicas",expandido
394,Casa,Forro de gesso,200,4Q+3B,Luxo,"Forro integral casa: gesso em todos os ambientes, iluminação projetada, nichos em gesso e acabamento perfeito",expandido
395,Casa,Forro de gesso,105.0,4Q+3B,Luxo,"Forro integral casa: gesso em todos os ambientes, iluminação projetada, nichos em gesso e acabamento perfeito",expandido
396,Casa,Forro de gesso,150.0,4Q+3B,Luxo,"Forro integral casa: gesso em todos os ambientes, iluminação projetada, nichos em gesso e acabamento perfeito",base
397,Apto,Iluminação,50.0,2Q+1B,Popular,"Troca de luminárias: substituição por LED, revisão de pontos e revisão de circuitos de iluminação",base
398,Apto,Iluminação,35.0,2Q+1B,Popular,"Troca de luminárias: substituição por LED, revisão de pontos e revisão de circuitos de iluminação",expandido
399,Apto,Iluminação,70.0,2Q+1B,Popular,"Troca de luminárias: substituição por LED, revisão de pontos e revisão de circuitos de iluminação",expandido
400,Apto,Iluminação,65.0,3Q+2B,Médio,"Projeto de iluminação: LED embutido, trilhos e spots, setorização por ambientes, dimmers e cenas básicas",base
401,Apto,Iluminação,91.0,3Q+2B,Médio,"Projeto de iluminação: LED embutido, trilhos e spots, setorização por ambientes, dimmers e cenas básicas",expandido
402,Apto,Iluminação,46.0,3Q+2B,Médio,"Projeto de iluminação: LED embutido, trilhos e spots, setorização por ambientes, dimmers e cenas básicas",expandido
403,Apto,Automação,42.0,3Q+2B,Luxo,"Automação básica: interruptores inteligentes, controle de iluminação por app, persianas motorizadas e integração com assistente de voz",expandido
404,Apto,Automação,60.0,3Q+2B,Luxo,"Automação básica: interruptores inteligentes, controle de iluminação por app, persianas motorizadas e integração com assistente de voz",base
405,Apto,Automação,84.0,3Q+2B,Luxo,"Automação básica: interruptores inteligentes, controle de iluminação por app, persianas motorizadas e integração com assistente de voz",expandido
406,Casa,Automação,120.0,4Q+3B,Luxo,"Automação completa: iluminação, cortinas, ar-condicionado, fechadura digital, câmeras, cenas e painel de controle central",base
407,Casa,Automação,84.0,4Q+3B,Luxo,"Automação completa: iluminação, cortinas, ar-condicionado, fechadura digital, câmeras, cenas e painel de controle central",expandido
408,Casa,Automação,168.0,4Q+3B,Luxo,"Automação completa: iluminação, cortinas, ar-condicionado, fechadura digital, câmeras, cenas e painel de controle central",expandido
409,Apto,Marcenaria cozinha,10.0,2Q+1B,Popular,"Armários de cozinha: modulados em MDP, puxadores simples, acabamento melamínico e instalação básica",base
410,Apto,Marcenaria cozinha,14.0,2Q+1B,Popular,"Armários de cozinha: modulados em MDP, puxadores simples, acabamento melamínico e instalação básica",expandido
411,Apto,Marcenaria cozinha,7.0,2Q+1B,Popular,"Armários de cozinha: modulados em MDP, puxadores simples, acabamento melamínico e instalação básica",expandido
412,Apto,Marcenaria cozinha,8.0,3Q+2B,Médio,"Cozinha planejada: MDF com acabamento laqueado ou melamínico premium, ferragens de qualidade, iluminação interna e organização",expandido
413,Apto,Marcenaria cozinha,17.0,3Q+2B,Médio,"Cozinha planejada: MDF com acabamento laqueado ou melamínico premium, ferragens de qualidade, iluminação interna e organização",expandido
414,Apto,Marcenaria cozinha,12.0,3Q+2B,Médio,"Cozinha planejada: MDF com acabamento laqueado ou melamínico premium, ferragens de qualidade, iluminação interna e organização",base
415,Apto,Marcenaria cozinha,16.0,3Q+2B,Luxo,"Cozinha premium: MDF laqueado ou nesting, ferragens Blum/Hettich, iluminação em perfis, gavetas com divisórias e sistema push-to-open",base
416,Apto,Marcenaria cozinha,11.0,3Q+2B,Luxo,"Cozinha premium: MDF laqueado ou nesting, ferragens Blum/Hettich, iluminação em perfis, gavetas com divisórias e sistema push-to-open",expandido
417,Apto,Marcenaria cozinha,22.0,3Q+2B,Luxo,"Cozinha premium: MDF laqueado ou nesting, ferragens Blum/Hettich, iluminação em perfis, gavetas com divisórias e sistema push-to-open",expandido
418,Apto,Marcenaria quarto,10,3Q+2B,Médio,"Closet planejado: módulos internos, cabideiros, gaveteiros, iluminação LED e portas de correr com espelho",expandido
419,Apto,Marcenaria quarto,20.0,3Q+2B,Médio,"Closet planejado: módulos internos, cabideiros, gaveteiros, iluminação LED e portas de correr com espelho",expandido
420,Apto,Marcenaria quarto,14.0,3Q+2B,Médio,"Closet planejado: módulos internos, cabideiros, gaveteiros, iluminação LED e portas de correr com espelho",base
421,Casa,Marcenaria geral,50.0,3Q+2B,Médio,"Marcenaria sob medida: cozinha, área de serviço, closets e painéis de TV em MDF com acabamento unificado",base
422,Casa,Marcenaria geral,35.0,3Q+2B,Médio,"Marcenaria sob medida: cozinha, área de serviço, closets e painéis de TV em MDF com acabamento unificado",expandido
423,Casa,Marcenaria geral,70.0,3Q+2B,Médio,"Marcenaria sob medida: cozinha, área de serviço, closets e painéis de TV em MDF com acabamento unificado",expandido
424,Casa,Marcenaria geral,56.0,4Q+3B,Luxo,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
425,Casa,Marcenaria geral,80.0,4Q+3B,Luxo,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",base
426,Casa,Marcenaria geral,112.0,4Q+3B,Luxo,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
427,Apto,Impermeabilização,4.0,2Q+1B,Médio,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
428,Apto,Impermeabilização,5.0,2Q+1B,Médio,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",base
429,Apto,Impermeabilização,7.0,2Q+1B,Médio,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
430,Apto,Impermeabilização,8.0,3Q+2B,Médio,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",base
431,Apto,Impermeabilização,11.0,3Q+2B,Médio,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
432,Apto,Impermeabilização,6.0,3Q+2B,Médio,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
433,Casa,Impermeabilização,42.0,3Q+2B,Médio,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
434,Casa,Impermeabilização,21.0,3Q+2B,Médio,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
435,Casa,Impermeabilização,30.0,3Q+2B,Médio,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",base
436,Casa,Impermeabilização,50.0,4Q+3B,Luxo,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",base
437,Casa,Impermeabilização,35.0,4Q+3B,Luxo,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
438,Casa,Impermeabilização,70.0,4Q+3B,Luxo,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
439,Apto,Instalações elétricas,63.0,3Q+2B,Médio,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
440,Apto,Instalações elétricas,45.0,3Q+2B,Médio,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",base
441,Apto,Instalações elétricas,31.0,3Q+2B,Médio,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
442,Casa,Instalações elétricas,140.0,3Q+2B,Médio,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
443,Casa,Instalações elétricas,100.0,3Q+2B,Médio,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",base
444,Casa,Instalações elétricas,70.0,3Q+2B,Médio,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
445,Apto,Instalações hidráulicas,8.0,3Q+2B,Médio,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",base
446,Apto,Instalações hidráulicas,11.0,3Q+2B,Médio,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
447,Apto,Instalações hidráulicas,6.0,3Q+2B,Médio,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
448,Casa,Instalações hidráulicas,25.0,3Q+2B,Médio,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",base
449,Casa,Instalações hidráulicas,18.0,3Q+2B,Médio,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
450,Casa,Instalações hidráulicas,35.0,3Q+2B,Médio,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
451,Apto,Ar-condicionado,40.0,2Q+1B,Médio,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",base
452,Apto,Ar-condicionado,56.0,2Q+1B,Médio,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
453,Apto,Ar-condicionado,28.0,2Q+1B,Médio,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
454,Casa,Ar-condicionado,56.0,3Q+2B,Médio,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
455,Casa,Ar-condicionado,80.0,3Q+2B,Médio,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",base
456,Casa,Ar-condicionado,112.0,3Q+2B,Médio,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
457,Casa,Central de gás,10.0,3Q+2B,Médio,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
458,Casa,Central de gás,21.0,3Q+2B,Médio,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
459,Casa,Central de gás,15.0,3Q+2B,Médio,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",base
460,Apto,Esquadrias,42.0,2Q+1B,Médio,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
461,Apto,Esquadrias,21.0,2Q+1B,Médio,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
462,Apto,Esquadrias,30.0,2Q+1B,Médio,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",base
463,Casa,Esquadrias,42.0,3Q+2B,Médio,"Esquadrias novas: janelas e portas externas em alumínio, vidros de segurança, fechaduras e telas mosquiteiras",expandido
464,Casa,Esquadrias,60.0,3Q+2B,Médio,"Esquadrias novas: janelas e portas externas em alumínio, vidros de segurança, fechaduras e telas mosquiteiras",base
465,Casa,Esquadrias,84.0,3Q+2B,Médio,"Esquadrias novas: janelas e portas externas em alumínio, vidros de segurança, fechaduras e telas mosquiteiras",expandido
466,Casa,Portão,20.0,2Q+1B,Médio,"Portão automatizado: motor de corrente, baterias, controles, fotocélulas e teste de segurança",base
467,Casa,Portão,28.0,2Q+1B,Médio,"Portão automatizado: motor de corrente, baterias, controles, fotocélulas e teste de segurança",expandido
468,Casa,Portão,14.0,2Q+1B,Médio,"Portão automatizado: motor de corrente, baterias, controles, fotocélulas e teste de segurança",expandido
469,Apto,Box de vidro,3,2Q+1B,Médio,"Box de banheiro: vidro temperado 8mm, ferragens em aço inox, porta de correr ou abrir, silicone e ajustes",expandido
470,Apto,Box de vidro,4.0,2Q+1B,Médio,"Box de banheiro: vidro temperado 8mm, ferragens em aço inox, porta de correr ou abrir, silicone e ajustes",base
471,Apto,Box de vidro,6.0,2Q+1B,Médio,"Box de banheiro: vidro temperado 8mm, ferragens em aço inox, porta de correr ou abrir, silicone e ajustes",expandido
472,Apto,Box de vidro,8.0,3Q+2B,Luxo,"Box premium: vidro 10mm até o teto, ferragens especiais, roldanas silenciosas, perfis em alumínio preto e vedação total",expandido
473,Apto,Box de vidro,4.0,3Q+2B,Luxo,"Box premium: vidro 10mm até o teto, ferragens especiais, roldanas silenciosas, perfis em alumínio preto e vedação total",expandido
474,Apto,Box de vidro,6.0,3Q+2B,Luxo,"Box premium: vidro 10mm até o teto, ferragens especiais, roldanas silenciosas, perfis em alumínio preto e vedação total",base
475,Apto,Troca de portas,24.0,2Q+1B,Médio,"Portas internas: portas semi-ocas ou maciças, batentes novos ou reaproveitados, guarnições, ferragens e pintura",expandido
476,Apto,Troca de portas,49.0,2Q+1B,Médio,"Portas internas: portas semi-ocas ou maciças, batentes novos ou reaproveitados, guarnições, ferragens e pintura",expandido
477,Apto,Troca de portas,35.0,2Q+1B,Médio,"Portas internas: portas semi-ocas ou maciças, batentes novos ou reaproveitados, guarnições, ferragens e pintura",base
478,Casa,Troca de portas,42.0,3Q+2B,Médio,"Portas casa: internas e externas, batentes, guarnições, fechaduras, dobradiças e acabamento em pintura ou verniz",expandido
479,Casa,Troca de portas,60.0,3Q+2B,Médio,"Portas casa: internas e externas, batentes, guarnições, fechaduras, dobradiças e acabamento em pintura ou verniz",base
480,Casa,Troca de portas,84.0,3Q+2B,Médio,"Portas casa: internas e externas, batentes, guarnições, fechaduras, dobradiças e acabamento em pintura ou verniz",expandido
481,Apto,Segurança,40.0,2Q+1B,Médio,"Segurança residencial: fechadura digital, olho mágico eletrônico, sensor de abertura e câmera interna wi-fi",base
482,Apto,Segurança,56.0,2Q+1B,Médio,"Segurança residencial: fechadura digital, olho mágico eletrônico, sensor de abertura e câmera interna wi-fi",expandido
483,Apto,Segurança,28.0,2Q+1B,Médio,"Segurança residencial: fechadura digital, olho mágico eletrônico, sensor de abertura e câmera interna wi-fi",expandido
484,Casa,Segurança,56.0,3Q+2B,Médio,"Sistema de segurança: câmeras externas, gravador (NVR), cerca elétrica, iluminação com sensor e alarme monitorado",expandido
485,Casa,Segurança,80.0,3Q+2B,Médio,"Sistema de segurança: câmeras externas, gravador (NVR), cerca elétrica, iluminação com sensor e alarme monitorado",base
486,Casa,Segurança,112.0,3Q+2B,Médio,"Sistema de segurança: câmeras externas, gravador (NVR), cerca elétrica, iluminação com sensor e alarme monitorado",expandido
487,Apto,Tratamento acústico,42.0,2Q+1B,Médio,"Isolamento básico: borrachas de vedação em portas, calafetagem de frestas e cortinas blackout pesadas",expandido
488,Apto,Tratamento acústico,21.0,2Q+1B,Médio,"Isolamento básico: borrachas de vedação em portas, calafetagem de frestas e cortinas blackout pesadas",expandido
489,Apto,Tratamento acústico,30.0,2Q+1B,Médio,"Isolamento básico: borrachas de vedação em portas, calafetagem de frestas e cortinas blackout pesadas",base
490,Apto,Tratamento acústico,50.0,3Q+2B,Luxo,"Tratamento acústico: paredes com drywall duplo, lã mineral, portas acústicas e janelas com vidro laminado",base
491,Apto,Tratamento acústico,35.0,3Q+2B,Luxo,"Tratamento acústico: paredes com drywall duplo, lã mineral, portas acústicas e janelas com vidro laminado",expandido
492,Apto,Tratamento acústico,70.0,3Q+2B,Luxo,"Tratamento acústico: paredes com drywall duplo, lã mineral, portas acústicas e janelas com vidro laminado",expandido
493,Casa,Tratamento acústico,56.0,3Q+2B,Luxo,"Isolamento completo: paredes, pisos flutuantes, forro independente e esquadrias acústicas certificadas",expandido
494,Casa,Tratamento acústico,80.0,3Q+2B,Luxo,"Isolamento completo: paredes, pisos flutuantes, forro independente e esquadrias acústicas certificadas",base
495,Casa,Tratamento acústico,112.0,3Q+2B,Luxo,"Isolamento completo: paredes, pisos flutuantes, forro independente e esquadrias acústicas certificadas",expandido
496,Casa,Cisterna,8.0,3Q+2B,Médio,"Instalação de cisterna: escavação, cisterna de concreto ou fibra, bomba de recalque e tubulação para reuso",base
497,Casa,Cisterna,11.0,3Q+2B,Médio,"Instalação de cisterna: escavação, cisterna de concreto ou fibra, bomba de recalque e tubulação para reuso",expandido
498,Casa,Cisterna,6.0,3Q+2B,Médio,"Instalação de cisterna: escavação, cisterna de concreto ou fibra, bomba de recalque e tubulação para reuso",expandido
499,Casa,Fossa séptica,8.0,2Q+1B,Popular,"Instalação de fossa séptica: escavação, conjunto fossa + sumidouro, tubulação e tampas de inspeção",expandido
500,Casa,Fossa séptica,17.0,2Q+1B,Popular,"Instalação de fossa séptica: escavação, conjunto fossa + sumidouro, tubulação e tampas de inspeção",expandido
501,Casa,Fossa séptica,12.0,2Q+1B,Popular,"Instalação de fossa séptica: escavação, conjunto fossa + sumidouro, tubulação e tampas de inspeção",base
